"id","title","categories","year","players_min","players_max","playtime_min","playtime_max","thumbnail_url","created_at","bgg_id","thumbnail_file","mana_meeple_category","description","designers","publishers","mechanics","artists","average_rating","complexity","bgg_rank","users_rated","min_age","is_cooperative","image","nz_designer","game_type","date_added","status","is_expansion","base_game_id","expansion_type","modifies_players_min","modifies_players_max","has_sleeves"
190,Lost Ruins of Arnak,"Adventure, Card Game, Exploration, Fantasy",2020,1,4,30,120,/thumbs/190-Lost Ruins of Arnak.jpg,2025-12-09 19:36:54.867,312484,"190-Lost Ruins of Arnak.jpg",COOP_ADVENTURE,"On an uninhabited island in uncharted seas, explorers have found traces of a great civilization. Now you will lead an expedition to explore the island, find lost artifacts, and face fearsome guardians, all in a quest to learn the island's secrets.

Lost Ruins of Arnak combines deck-building and worker placement in a game of exploration, resource management, and discovery. In addition to traditional deck-builder effects, cards can also be used to place workers, and new worker actions become available as players explore the island. Some of these actions require resources instead of workers, so building a solid resource base will be essential. You are limited to only one action per turn, so make your choice carefully... what action will benefit you most now? And what can you afford to do later... assuming someone else doesn't take the action first!?

Decks are small, and randomness in the game is heavily mitigated by the wealth of tactical decisions offered on the game board. With a variety of worker actions, artifacts, and equipment cards, the set-up for each game will be unique, encouraging players to explore new strategies to meet the challenge.

Discover the Lost Ruins of Arnak!

—description from the publisher","[""Elwen"", ""M\u00edn""]","[""Czech Games Edition"", ""Br\u00e4dspel.se"", ""Cranio Creations"", ""Devir"", ""DiceTree Games"", ""Fantasmagoria"", ""GaGa Games"", ""Games4you"", ""G\u00e9m Klub Kft."", ""Goblin Gaming"", ""HeidelB\u00c4R Games"", ""Hobby Japan"", ""IELLO"", ""Kaissa Chess & Games"", ""Lautapelit.fi"", ""Lex Games"", ""Lord of Boards"", ""MINDOK"", ""More Fun Co., Ltd."", ""One Moment Games"", ""Rebel Sp. z o.o."", ""Spilbr\u00e6t.dk"", ""White Goblin Games""]","[""Area Movement"", ""Contracts"", ""Deck, Bag, and Pool Building"", ""Delayed Purchase"", ""End Game Bonuses"", ""Hand Management"", ""Multi-Use Cards"", ""Once-Per-Game Abilities"", ""Open Drafting"", ""Resource to Move"", ""Solo / Solitaire Game"", ""Track Movement"", ""Turn Order: Progressive"", ""Worker Placement""]","[""Ond\u0159ej Hrdina"", ""Ji\u0159\u00ed K\u016fs"", ""Filip Murmak"", ""Jakub Politzer"", ""Franti\u0161ek Sedl\u00e1\u010dek"", ""Milan Vavro\u0148""]",8.07534,2.9317,30,53948,12,false,https://cf.geekdo-images.com/6GqH14TJJhza86BX5HCLEQ__original/img/CXqwimJPonWy1oyXEMgPN_ZVmUI=/0x0/filters:format(jpeg)/pic5674958.jpg,false,Strategy,2025-12-09 19:36:54.867,OWNED,false,,,,,
191,Monikers,"Card Game, Humor, Mature / Adult, Party Game, Print & Play",2015,4,16,30,60,/thumbs/191-Monikers.png,2025-12-09 19:37:20.803,156546,"191-Monikers.png",PARTY_ICEBREAKERS,"Monikers is a party game based on the public domain game Celebrities, where players take turns attempting to get their teammates to guess names by describing or imitating well-known people.

In the first round, clue givers can say anything they want, except for the name itself. For the second round, clue givers can only say one word. And in the final round, clue givers can’t say anything at all: they can only use gestures and charades.","[""Alex Hague"", ""Justin Vickers""]","[""CMYK"", ""Palm Court""]","[""Acting"", ""Communication Limits"", ""Open Drafting"", ""Role Playing"", ""Singing"", ""Team-Based Game""]","[""C\u00e9cile Gari\u00e9py"", ""Alex Hague""]",7.76471,1.0938,303,7408,17,false,https://cf.geekdo-images.com/XvWGuvDebUB5Vht9x00ZMg__original/img/ayjwmNxAcELTBfRDDfApSNGsWN4=/0x0/filters:format(png)/pic9147640.png,false,Party,2025-12-09 19:37:20.803,OWNED,false,,,,,
194,The Crew: The Quest for Planet Nine,"Card Game, Science Fiction, Space Exploration",2019,2,5,20,20,/thumbs/194-The Crew: The Quest for Planet Nine.jpg,2025-12-09 19:37:37.759,284083,"194-The Crew: The Quest for Planet Nine.jpg",COOP_ADVENTURE,"In the co-operative trick-taking game The Crew: The Quest for Planet Nine, the players set out as astronauts on an uncertain space adventure. What are the rumors regarding the unknown planet about? The eventful journey through space extends over 50 exciting missions. But this game can only be defeated by meeting common individual tasks of each player. In order to meet the varied challenges communication is essential in the team. But this is more difficult than expected in space.

With each mission the game becomes more difficult. After each mission the game can be paused and continued later. During each mission it is not the number of tricks but the right tricks at the right time that count.

The team completes a mission only if every single player is successful in fulfilling their tasks.

The game comes with 50 missions, with three additional missions published in spielbox 2/2020.","[""Thomas Sing""]","[""KOSMOS"", ""999 Games"", ""Black Sea Games"", ""Brain Games"", ""CoolPlay"", ""Devir"", ""Galakta"", ""Geekach LLC"", ""Giochi Uniti"", ""GP Games"", ""HaKubia"", ""Ideal Board Games"", ""IELLO"", ""Igroljub"", ""Kaissa Chess & Games"", ""Korea Boardgames"", ""Lautapelit.fi"", ""MINDOK"", ""NeoTroy Games"", ""Piatnik"", ""Swan Panasia Co., Ltd."", ""Thames & Kosmos"", ""Zvezda""]","[""Communication Limits"", ""Cooperative Game"", ""Hand Management"", ""Scenario / Mission / Campaign Game"", ""Trick-taking""]","[""Marco Armbruster"", ""Sensit Communication GmbH""]",7.76429,1.9616,88,47122,10,true,https://cf.geekdo-images.com/98LnQShydr11OBKS46xY-Q__original/img/Q-ZkgnuBu9OTBr7J3qnqPjqamAE=/0x0/filters:format(jpeg)/pic5687013.jpg,false,Family,2025-12-09 19:37:37.759,OWNED,false,,,,,
193,Rolling Realms,"Number, Print & Play",2021,1,6,30,30,/thumbs/193-Rolling Realms.jpg,2025-12-09 19:37:32.663,305682,"193-Rolling Realms.jpg",GATEWAY_STRATEGY,"In the early days of the coronavirus, a time of self-isolation for many people, Jamey decided to create an infinitely scaling roll-and-write game to teach and play with people around the world via Facebook Live.

In Rolling Realms, players compete to earn the most stars in a series of minigames over 3 rounds. This is a roll-and-write game, meaning that players will write on the game components using dry-erase markers.

Each turn, one player rolls 2 dice, and all players use the dice results on their realm cards to generate resources and earn stars. After 3 rounds, the player with the most stars wins!

—description from the publisher","[""Jamey Stegmaier""]","[""Stonemaier Games"", ""Aerofish Games"", ""Automa Factory"", ""Delta Vision Publishing"", ""Dice Realm"", ""Feuerland Spiele"", ""Ghenos Games"", ""Lavka Games"", ""Maldito Games"", ""Matagot""]","[""Bingo"", ""Dice Rolling"", ""Paper-and-Pencil"", ""Simultaneous Action Selection"", ""Solo / Solitaire Game""]","[""Miles Bensky"", ""Marius Petrescu""]",7.12612,2.0,1106,4821,14,false,https://cf.geekdo-images.com/5TZ5YfDo_r9vNNvWTl_pzw__original/img/YxcHzKCiiRq68K7Fd3qsUp-xhaE=/0x0/filters:format(jpeg)/pic6313647.jpg,false,Family,2025-12-09 19:37:32.663,OWNED,false,,,,,
308,Blood on the Clocktower,"Bluffing, Deduction, Murder / Mystery, Party Game",2022,6,21,30,120,https://cf.geekdo-images.com/HINb2nkFn5IiZxAlzQIs4g__small/img/cRCX-PIROiSFG5aLvwkn2O7tHsg=/fit-in/200x150/filters:strip_icc()/pic7009391.jpg,2025-12-10 17:12:32.922,240980,,,"In the quiet village of Ravenswood Bluff, ‌a demon walks amongst you. During a hellish thunderstorm, on the stroke of midnight, there echoes a bone-chilling scream. The townsfolk rush to investigate and find the town storyteller murdered, their body impaled on the hands of the clocktower, blood dripping onto the cobblestones below. A Demon is on the loose, murdering by night and disguised in human form by day. Some have scraps of information. Others have abilities that fight the evil or protect the innocent. But the Demon and its evil minions are spreading lies to confuse and breed suspicion. Will the good townsfolk put the puzzle together in time to execute the true demon and save themselves? Or will evil overrun this once peaceful village?

Blood on the Clocktower is a bluffing game with players on opposing teams of Good and Evil, overseen by a Storyteller player who conducts the action and makes crucial decisions. The goal of the game is to successfully deduce and execute the demons before they outnumber the townfolk.

During a 'day' phase players socialize openly and whisper privately to trade knowledge or spread lies, culminating in a player's execution if a majority suspects them of being Evil. During a 'night' time, players close their eyes and are woken one at a time by the Storyteller to gather information, spread mischief, or kill.

The Storyteller uses the game's intricate playing pieces to guide each game, leaving others free to play without a table or board. Players stay in the thick of the action to the very end even if their characters are killed, haunting Ravenswood Bluff as ghosts trying to win from beyond the grave. If you arrive late to a game, you can enter after it's started as a powerful Traveller character with unusual talents and questionable allegiances. Each character comes with their own special ability and no two players in a game are ever the same character.","[""Steven Medway""]","[""The Pandemonium Institute"", ""A-Z kiad\u00f3"", ""Bumble3ee Interactive"", ""Fox in the Box"", ""Funtails"", ""Old Dawg"", ""Open Sesame Games""]","[""Betting and Bluffing"", ""Deduction"", ""Hidden Roles"", ""Negotiation"", ""Player Elimination"", ""Prisoner's Dilemma"", ""Rock-Paper-Scissors"", ""Roles with Asymmetric Information"", ""Team-Based Game"", ""Traitor Game"", ""Variable Player Powers"", ""Voting""]","[""Micaela Dawn"", ""Aidan Roberts"", ""John VanFleet"", ""Grace VanFleet""]",8.36036,3.046,75,9923,15,false,https://cf.geekdo-images.com/HINb2nkFn5IiZxAlzQIs4g__original/img/e7izEwSmnBPiErsIF6hlWbgybBE=/0x0/filters:format(jpeg)/pic7009391.jpg,false,,2025-12-10 17:12:32.922,BUY_LIST,false,,,,,
192,Next Station: London,"City Building, Trains",2022,1,4,25,30,/thumbs/192-Next Station: London.jpg,2025-12-09 19:37:25.279,353545,"192-Next Station: London.jpg",CORE_STRATEGY,"The city of London has commissioned you to redesign its underground network! Optimise connections, serve as many sights as possible and exploit the tunnels that pass under the Thames. Be careful to respect the specifications set by the city.


     Reveal the next Station card.
     Draw a new section
     Optimise the 4 tube lines


Who will be the best project manager?

Which of you will be the best project manager?

—description from the publisher","[""Matthew Dunstan""]","[""Blue Orange (EU)"", ""Blue Orange Games"", ""Broadway Toys LTD"", ""Bur\u00f3"", ""Feelindigo"", ""Fractal Juegos"", ""G\u00e9m Klub Kft."", ""HCM Kinzel"", ""Hobby World"", ""Lautapelit.fi"", ""Lucky Duck Games"", ""MEBO Games"", ""MINDOK"", ""MTS Games"", ""PaperGames (III)"", ""Pegasus Spiele"", ""Siam Board Games"", ""\u30c6\u30f3\u30c7\u30a4\u30ba\u30b2\u30fc\u30e0\u30ba (TendaysGames)""]","[""Bingo"", ""Connections"", ""End Game Bonuses"", ""Line Drawing"", ""Network and Route Building"", ""Paper-and-Pencil""]","[""Maxime Morin""]",7.42356,1.4845,582,6886,8,false,https://cf.geekdo-images.com/T-eq9Ux4gkmqfEXry8HC1w__original/img/FgPzhjwC0X0-6ZNLhowN8iccREA=/0x0/filters:format(jpeg)/pic9018430.jpg,false,Family,2025-12-09 19:37:25.279,OWNED,false,,,,,
199,So Clover!,"Party Game, Word Game",2021,3,6,30,30,/thumbs/199-So Clover!.png,2025-12-09 19:38:00.733,329839,"199-So Clover!.png",PARTY_ICEBREAKERS,"So Clover! is a cooperative word-association game. Play as a team to get the highest score. Get Keywords and secretly write their common features on your Clover board; these are your Clues. Then work together to try to figure out each player’s Keywords. At the end of the game, add up your score according to how many Keywords you found and write it in the Record of Legends. Try to beat your high score each game!

-description from the publisher","[""Fran\u00e7ois Romain""]","[""Repos Production"", ""Gameology (Gameology Romania)"", ""G\u00e9m Klub Kft."", ""GoKids \u73a9\u6a02\u5c0f\u5b50"", ""Hobby Japan"", ""Kaissa Chess & Games"", ""MIPL"", ""Rebel Sp. z o.o."", ""TLAMA games"", ""YellowBOX""]","[""Communication Limits"", ""Cooperative Game""]","[""(Uncredited)""]",7.59039,1.1243,278,11155,10,true,https://cf.geekdo-images.com/8oipK9-ivkn53h7L5U2Yfg__original/img/KtvdQ2mT4ShhUaJekT9IvuOCvv8=/0x0/filters:format(png)/pic6588069.png,false,Party,2025-12-09 19:38:00.733,OWNED,false,,,,,
309,Teotihuacan: City of Gods,"Ancient, City Building, Economic",2018,1,4,90,120,https://cf.geekdo-images.com/wW5xjgBJcFyLaEWZwrYuKA__small/img/MppmP7GtDAfKiB5LiAl-ZtPxOPE=/fit-in/200x150/filters:strip_icc()/pic4583626.jpg,2025-12-10 17:12:33.300,229853,,,"Travel back in time to the greatest city in Mesoamerica. Witness the glory and the twilight of the powerful pre-Columbian civilization. Strategize, accrue wealth, gain the favour of the gods, and become the builder of the magnificent Pyramid of the Sun.

In Teotihuacan: City of Gods, each player commands a force of worker dice, which grow in strength with every move. On your turn, you move a worker around a modular board, always choosing one of two areas of the location tile you land on: one offering you an action (and a worker upgrade), the other providing you with a powerful bonus (but without an upgrade).

While managing their workforce and resources, players develop new technologies, climb the steps of the three great temples, build houses for the inhabitants of the city, and raise the legendary and breath-taking Pyramid of the Sun in the center of the city.

Each game is played in three eras. As the dawn of the Aztecs comes closer, player efforts (and their ability to feed their workforce) are evaluated a total of three times. The player with the most fame is the winner.","[""Daniele Tascini""]","[""NSKN Games"", ""Board&Dice"", ""Bucaneiros Jogos"", ""CrowD Games"", ""Delta Vision Publishing"", ""Game Harbor"", ""Giochix.it"", ""Jumping Turtle Games"", ""Maldito Games"", ""Pixie Games"", ""Portal Games"", ""Schwerkraft-Verlag"", ""sternenschimmermeer"", ""\u30c6\u30f3\u30c7\u30a4\u30ba\u30b2\u30fc\u30e0\u30ba (TendaysGames)"", ""TLAMA games""]","[""Area Movement"", ""End Game Bonuses"", ""Events"", ""Grid Coverage"", ""Layering"", ""Ownership"", ""Rondel"", ""Score-and-Reset Game"", ""Set Collection"", ""Solo / Solitaire Game"", ""Square Grid"", ""Tile Placement"", ""Track Movement"", ""Variable Set-up"", ""Victory Points as a Resource"", ""Worker Placement with Dice Workers""]","[""Odysseas Stamoglou""]",7.84,3.7783,106,21678,14,false,https://cf.geekdo-images.com/wW5xjgBJcFyLaEWZwrYuKA__original/img/72kzn6t41ZxLEr3GFd8ir6hDdH4=/0x0/filters:format(jpeg)/pic4583626.jpg,false,,2025-12-10 17:12:33.300,BUY_LIST,false,,,,,
310,Under Falling Skies,"Dice, Science Fiction",2020,1,1,20,40,https://cf.geekdo-images.com/ecO5eAd3RkctQ0-Tbqv37Q__small/img/uxrJLWxvi-f8CGbDpxQBStzvGes=/fit-in/200x150/filters:strip_icc()/pic5428723.jpg,2025-12-10 17:12:33.562,306735,,,"Aliens have arrived to conquer Earth. Enemy ships fill the skies. Humanity retreats to underground bunkers located below cities across the globe. Stand against the common threat! Fight the invaders city by city. Build a team from around the globe to save your planet and defeat the aliens!


GAMEPLAY

Under Falling Skies is a solo game with a multi-mission campaign. In each mission, you take charge of defending a besieged city.

Your actions are powered by an innovative dice placement mechanic. When you choose an action, you are also choosing which enemy ships will descend. Bigger numbers give better effects, but they also cause ships to descend faster.

Expand your underground base to gain access to more powerful actions,  allowing you to shoot down enemy ships or deploy robots to increase your workforce, but don't forget to work on your research and watch your energy supply.

The mothership draws closer every round, ratcheting up the tension.

Can you complete your mission before your base is destroyed?

Official rules: https://czechgames.com/files/rules/under-falling-skies-rules-en.pdf


Under Falling Skies is based on the print & play game that won the 2019 9-card Nanogame P&P Design Contest. Built on the same intriguing mechanics, it now comes with a full-scale campaign providing even more content for hours of intense fun.","[""Tom\u00e1\u0161 Uhl\u00ed\u0159""]","[""Czech Games Edition"", ""Cranio Creations"", ""Devir"", ""DiceTree Games"", ""GaGa Games"", ""HeidelB\u00c4R Games"", ""Hobby Japan"", ""IELLO"", ""Kilogames"", ""MINDOK"", ""Rebel Sp. z o.o."", ""White Goblin Games""]","[""Dice Rolling"", ""Modular Board"", ""Once-Per-Game Abilities"", ""Re-rolling and Locking"", ""Scenario / Mission / Campaign Game"", ""Solo / Solitaire Game"", ""Square Grid"", ""Sudden Death Ending"", ""Variable Set-up"", ""Worker Placement"", ""Worker Placement with Dice Workers""]","[""Petr Boh\u00e1\u010dek"", ""Kwanchai Moriya""]",7.60733,2.3988,258,13445,12,false,https://cf.geekdo-images.com/ecO5eAd3RkctQ0-Tbqv37Q__original/img/eVUBGX1Hjp91YAlj3XJtRQ3y444=/0x0/filters:format(jpeg)/pic5428723.jpg,false,,2025-12-10 17:12:33.562,BUY_LIST,false,,,,,
311,Praga Caput Regni,"City Building, Medieval, Puzzle",2020,1,4,45,150,https://cf.geekdo-images.com/aUPeXVwc40xrgud2XeZwyA__small/img/1TYDRYM7iz0-jLJ-YZj6d5bhweg=/fit-in/200x150/filters:strip_icc()/pic5671087.png,2025-12-10 17:12:33.851,308765,,,"Charles IV has been crowned King of Bohemia and ruler of the Holy Roman Empire. From his castle in Prague, he oversees construction of new fortifications: a bridge across the Vltava River, a university, and a cathedral rising within the walls of the castle itself. Prague is already among the largest cities in Europe. King Charles will make it the capital of an empire!

In Praga Caput Regni, players take the role of wealthy citizens who are organizing various building projects in medieval Prague. By expanding their wealth and joining in the construction, they gain favor with the king. Players choose from six actions on the game board — the ""action crane"" — that are always available, but which are weighted with a constantly shifting array of costs and benefits. By using these actions, you can increase your resources, improve the strength of your chosen actions, and build ""New Prague City"", the Charles Bridge, or city walls. You can possibly gain additional actions or even participate in the construction of St. Vitus Cathedral.

Clever players will discover synergies between carefully timed actions and the rewards from constructing civic projects as all of the mechanisms mesh together. At the end of the game, the player who most impressed King Charles wins.","[""Vladim\u00edr Such\u00fd""]","[""Delicious Games"", ""Arrakis Games"", ""Atalia"", ""Fox in the Box"", ""G\u00e9m Klub Kft."", ""Hobby World"", ""Mosaico Jogos"", ""Portal Games"", ""Rio Grande Games"", ""sternenschimmermeer"", ""\u6570\u5bc4\u30b2\u30fc\u30e0\u30ba (Suki Games)"", ""Tesla Games"", ""YOKA Games""]","[""Action Drafting"", ""Area Majority / Influence"", ""Enclosure"", ""End Game Bonuses"", ""Hexagon Grid"", ""Income"", ""Three Dimensional Movement"", ""Tile Placement"", ""Track Movement"", ""Variable Set-up""]","[""Milan Vavro\u0148""]",7.8519,3.729,185,10155,14,false,https://cf.geekdo-images.com/aUPeXVwc40xrgud2XeZwyA__original/img/WbCD6iqzBhVucS7uRwYvtku5zD0=/0x0/filters:format(png)/pic5671087.png,false,,2025-12-10 17:12:33.851,BUY_LIST,false,,,,,
312,SCOUT,Card Game,2019,2,5,20,20,https://cf.geekdo-images.com/cf0xxkevbwTGF3VUZymKjg__small/img/NUcMdmZ3_eA1YfIwL8iRgkZKaHw=/fit-in/200x150/filters:strip_icc()/pic6398727.png,2025-12-10 17:12:39.570,291453,,,"SCOUT is a ladder-climbing game in which cards have two potential values, players may not rearrange their hand of cards, and players may pass their turn to take a card from the current high set of cards into their hand.

More specifically, cards are dual-indexed, with different values on each half of the card, with the 45 cards having all possible combinations of the numbers 1-10. During set-up, whoever is shuffling the cards should randomize both the order of the cards in the deck and their orientation. Once each player has been dealt their entire hand of cards, they pick up that hand without rearranging any of the cards; if they wish, they can rotate their entire hand of cards in order to use the values on the other end of each card, but again they cannot rearrange the order of cards in their hand.

On a turn, a player takes one of two actions:

• Play: A player chooses one or more adjacent cards in their hand that have all the same value or that have values in consecutive order (whether ascending or descending), then they play this set of cards to the table. They can do this only if the table is empty (as on the first turn) or the set they're playing is ranked higher than the set currently on the table; a set is higher if it has more cards or has cards of the same value instead of consecutive cards or has a set of the same quantity and type but with higher values. In this latter case when a player overplays another set, the player captures the cards in this previous set and places them face down in front of themselves.

• Scout: A player takes a card from either end of the set currently on the table and places it anywhere they wish in their hand in either orientation. Whoever played this previous set receives a 1 VP token as a reward for playing a set that wasn't beaten.

Once per round, a player can scout, then immediately play.

When a player has emptied their hand of cards or all but one player have scouted instead of playing, the round ends. Players receive 1","[""Kei Kajino (\u68b6\u91ce \u6842)""]","[""Oink Games"", ""One More Game!"", ""4 Kavky"", ""asmodee"", ""Gal\u00e1pagos Jogos"", ""G\u00e9m Klub Kft."", ""Gen-X Games"", ""Ghenos Games"", ""Lautapelit.fi"", ""Lucrum Games"", ""Pixie Games"", ""Popcorn Games""]","[""Hand Management"", ""Ladder Climbing"", ""Score-and-Reset Game""]","[""Kei Kajino (\u68b6\u91ce \u6842)"", ""Rie Komatsuzaki"", ""Jun Sasaki"", ""Shohei Asaoka (\u6d45\u5ca1\u6607\u5e73)""]",7.80306,1.3789,102,25608,9,false,https://cf.geekdo-images.com/cf0xxkevbwTGF3VUZymKjg__original/img/vkElrRCPJxy7Q3TH9olpq20egA4=/0x0/filters:format(png)/pic6398727.png,false,,2025-12-10 17:12:39.570,BUY_LIST,false,,,,,
352,CATAN: Seafarers,"Expansion for Base-game, Exploration, Nautical, Negotiation",1997,3,4,90,90,/thumbs/352-CATAN: Seafarers.jpg,2025-12-11 00:02:20.713,325,"352-CATAN: Seafarers.jpg",COOP_ADVENTURE,"This is an expansion for CATAN. Players can build shipping lanes, which are very similar to roads. Additionally, the game comes with many different water-hex-heavy variant setups. The English version (CATAN Studio) should only be used with the English base game, instead of the German one (Kosmos), because of matching components. The Kosmos German version should only be used with the German base game. Additionally, several different editions exist; 5th edition is the most recent. Editions should only be used with same edition, otherwise the purchase of adapter kit is required.

Part of the Catan Series.

This game requires CATAN.  Ideally, using the same publisher and edition of the game.","[""Klaus Teuber""]","[""KOSMOS"", ""999 Games"", ""Albi"", ""asmodee"", ""Br\u00e4dspel.se"", ""Brain Games"", ""Catan Studio"", ""Competo / Marektoy"", ""danspil"", ""Devir"", ""Dexy Co"", ""Filosofia \u00c9ditions"", ""Galakta"", ""Giochi Uniti"", ""GP Games"", ""Grow Jogos e Brinquedos"", ""HaKubia"", ""Hobby World"", ""Ideal Board Games"", ""Igroljub"", ""IntelliGames.BG"", ""\u00cds\u00f6ld ehf."", ""Kaissa Chess & Games"", ""Korea Boardgames"", ""Laser plus"", ""Mayfair Games"", ""MIPL"", ""Piatnik"", ""Rozum"", ""Smart Ltd"", ""Spilbr\u00e6t.dk"", ""SuperHeated Neurons"", ""Swan Panasia Co., Ltd."", ""Tilsit"", ""TRY SOFT""]","[""Dice Rolling"", ""Hand Management"", ""Memory"", ""Modular Board"", ""Network and Route Building"", ""Trading""]","[""Volkan Baga"", ""Tanja Donner"", ""Eric Hibbeler"", ""Michaela Kienle"", ""Harald Lieske"", ""Michael Menzel"", ""Quentin Regnes"", ""Matt Schwabel"", ""Klaus Teuber"", ""Franz Vohwinkel"", ""Stephen Graham Walsh""]",7.15933,2.3759,,20869,10,false,https://cf.geekdo-images.com/v8ll_1CxVGP-KN-NqkoQsg__original/img/HQqjNMRHo7Nxuoa72J5yyIq-NCY=/0x0/filters:format(jpeg)/pic8828019.jpg,false,Strategy • Expansion for Base-game,2025-12-11 00:02:20.713,OWNED,true,19,requires_base,,,
195,The Fuzzies,"Action / Dexterity, Children's Game",2021,2,4,5,15,/thumbs/195-The Fuzzies.png,2025-12-09 19:37:42.143,314421,"195-The Fuzzies.png",KIDS_FAMILIES,"The Fuzzies is a game about creating gravity-defying towers out of fuzzy little balls.

Draw a card a remove that color of fuzzy using either tweezers or your fingers but you can not get out of your seat. Stick it anywhere higher on the tower.

If you are successful then the next player goes but if any balls drop, you must draw cards equal to the number of balls dropped and do the challenge on your next turn (e.g. remove a Fuzzy while covering your eye)

The game ends when someone oafishly knocks over the tower. That player is the loser, everyone else wins!

Components:
95x Fuzzies
30x circular cards
1x circular rulebook 
1x plastic container with dual purpose lid/platform  
1x tweezers

-description from designer","[""Alex Hague"", ""Justin Vickers"", ""Wolfgang Warsch""]","[""CMYK"", ""Broadway Toys LTD"", ""Hobby Japan"", ""LOKI"", ""MEBO Games"", ""Schmidt Spiele"", ""SuperHeated Neurons""]","[""Physical Removal"", ""Single Loser Game"", ""Stacking and Balancing""]","[""Adamantia Chatzivassileiou""]",6.43124,1.0,3997,1640,6,false,https://cf.geekdo-images.com/X1l-aRaElR6j6GKYkCEYlg__original/img/G7nmq75tHriX-48DsrCxI6m3Fn8=/0x0/filters:format(png)/pic5649906.png,false,Party,2025-12-09 19:37:42.143,OWNED,false,,,,,
